,PrimerMix,Target,Assay,Conc,Exp_id,MeltPeaks,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
254,PM9.8,mcr-6,G06-1,10000,20200521_01,85.62040926,-0.00159394,-0.00032574,0.00013336,0.00058366,0.00120266,0.00118576,0.00162956,0.00164496,0.00180866,0.00187836,0.00201176,0.00231016,0.00270716,0.00266826,0.00274326,0.00323816,0.00346466,0.00369816,0.00456396,0.00525256,0.00626456,0.00850106,0.01263226,0.01992656,0.03243436,0.05410066,0.08655966,0.12637166,0.16648266,0.20511166,0.24118466,0.27379366,0.30305766,0.32906666,0.35189966,0.37177966,0.39020766,0.40632366,0.42085666,0.43367766,0.44518466,0.45638566,0.46618366,0.47480066,0.48279866
255,PM9.8,mcr-6,G06-1,10000,20200521_01,85.57705841,-0.00206386,-0.00060836,0.00040624,0.00078484,0.00148114,0.00200424,0.00215524,0.00234574,0.00246234,0.00249484,0.00315734,0.00342034,0.00346734,0.00372284,0.00363674,0.00424624,0.00439924,0.00485634,0.00539794,0.00620464,0.00705084,0.00930584,0.01276754,0.01912584,0.03047974,0.05008884,0.07997484,0.11862584,0.15818584,0.19676184,0.23275684,0.26559884,0.29515484,0.32201284,0.34559984,0.36569884,0.38458484,0.40121784,0.41588684,0.42960884,0.44126884,0.45255984,0.46272884,0.47172984,0.48129684
256,PM9.8,mcr-6,G06-1,10000,20200521_01,85.48325059,-0.00170578,-0.00055728,0.00015942,0.00089942,0.00120422,0.00159262,0.00186622,0.00193012,0.00226822,0.00235142,0.00253112,0.00283432,0.00282682,0.00296382,0.00319532,0.00348512,0.00372102,0.00411822,0.00428322,0.00501412,0.00617862,0.00823752,0.01214632,0.01899182,0.03134212,0.05262582,0.08510082,0.12508182,0.16559382,0.20498982,0.24153082,0.27419682,0.30403482,0.33051182,0.35272682,0.37398082,0.39165582,0.40790682,0.42243982,0.43556782,0.44730982,0.45777382,0.46710982,0.47584182,0.48506582
257,PM9.8,mcr-6,G06-1,10000,20200521_01,85.47119687,-0.00219284,-0.00028244,0.00041656,0.00077506,0.00128366,0.00149596,0.00188756,0.00210416,0.00213906,0.00240316,0.00274816,0.00273266,0.00304796,0.00322446,0.00343666,0.00354046,0.00383176,0.00420996,0.00493316,0.00595166,0.00798036,0.01133036,0.01787556,0.02948356,0.04925616,0.08154716,0.12405916,0.16878916,0.21243716,0.25292116,0.28986316,0.32311716,0.35204916,0.37744916,0.40004616,0.41942616,0.43733616,0.45331816,0.46756616,0.48019916,0.49106816,0.50209516,0.51126916,0.52037516,0.52841016
258,PM9.8,mcr-6,G06-1,10000,20200521_01,85.47099983,-0.0023157,-0.0003351,0.0003002,0.0009451,0.0014055,0.0016625,0.0022107,0.0022994,0.0024319,0.002762,0.0030928,0.0032128,0.003352,0.0034068,0.0038889,0.0039189,0.0042546,0.0047744,0.0051052,0.0058501,0.0071,0.0092443,0.0128886,0.0192215,0.0307361,0.0507651,0.0816111,0.1214181,0.1627991,0.2020451,0.2398421,0.2734281,0.3038171,0.3300231,0.3541291,0.3748391,0.3932671,0.4098341,0.4242181,0.4372501,0.4490381,0.4600241,0.4696251,0.4786611,0.4865621
259,PM9.8,mcr-6,G06-1,10000,20200521_01,85.50660046,-0.00239402,-0.00072932,0.00043358,0.00109828,0.00159148,0.00199108,0.00228718,0.00273628,0.00270938,0.00298238,0.00305608,0.00337178,0.00358208,0.00382508,0.00393378,0.00429318,0.00418738,0.00481528,0.00517128,0.00593138,0.00719148,0.00929918,0.01307468,0.01966538,0.03219618,0.05315918,0.08654018,0.12908918,0.17319818,0.21570418,0.25616118,0.29219718,0.32489818,0.35415818,0.37941818,0.40198718,0.42228118,0.44007418,0.45596218,0.47014218,0.48277618,0.49456518,0.50510118,0.51537118,0.52422718
260,PM9.8,mcr-6,G06-1,100000,20200521_01,85.58398174,-0.00165918,-0.00048578,0.00037522,0.00058352,0.00118622,0.00123342,0.00161502,0.00166202,0.00196242,0.00201422,0.00239262,0.00247322,0.00280692,0.00315942,0.00354292,0.00435192,0.00500912,0.00670192,0.00996342,0.01548572,0.02530782,0.04210182,0.06988382,0.10793182,0.15098982,0.19173582,0.23095882,0.26702582,0.29960282,0.32832082,0.35360082,0.37575282,0.39599482,0.41452982,0.43036182,0.44430482,0.45745582,0.46910282,0.47926182,0.48904882,0.49756682,0.50623382,0.51319882,0.52045882,0.52721282
261,PM9.8,mcr-6,G06-1,100000,20200521_01,85.62101169,-0.00177788,-0.00047538,0.00010072,0.00091992,0.00123262,0.00140452,0.00182482,0.00201502,0.00227902,0.00209612,0.00242882,0.00269252,0.00270542,0.00265992,0.00258992,0.00367002,0.00446202,0.00627532,0.00943542,0.01482492,0.02449832,0.04148692,0.06872892,0.10672292,0.14904792,0.19065092,0.23002392,0.26534092,0.29824092,0.32696992,0.35276292,0.37543292,0.39524792,0.41327792,0.42911892,0.44353692,0.45687992,0.46859292,0.47898692,0.48883992,0.49738592,0.50564392,0.51323592,0.52029792,0.52656392
262,PM9.8,mcr-6,G06-1,100000,20200521_01,85.56564901,-0.00174396,-0.00053576,0.00021734,0.00080004,0.00126234,0.00167974,0.00189064,0.00206784,0.00238264,0.00269074,0.00285804,0.00305664,0.00337314,0.00384014,0.00425584,0.00483394,0.00550754,0.00728774,0.01054774,0.01620834,0.02601184,0.04379054,0.07299154,0.11291254,0.15756654,0.20167354,0.24186854,0.27975154,0.31343654,0.34354654,0.37004354,0.39349354,0.41435654,0.43357254,0.45039054,0.46645954,0.48276154,0.49173554,0.50105654,0.51148654,0.52104954,0.53032954,0.53825654,0.54709854,0.55418154
263,PM9.8,mcr-6,G06-1,100000,20200521_01,85.51782799,-0.00260434,-0.00071914,0.00044086,0.00110326,0.00177936,0.00222516,0.00266186,0.00294286,0.00331666,0.00344816,0.00373516,0.00396996,0.00437356,0.00479626,0.00550486,0.00608126,0.01056966,0.01107146,0.01410946,0.02041416,0.03091976,0.04921966,0.07953966,0.12151366,0.16828266,0.21341166,0.25585966,0.29496666,0.33015566,0.36135566,0.38758666,0.41182566,0.43360066,0.45193066,0.46899066,0.48421966,0.49838966,0.51013166,0.52165966,0.53120266,0.54038666,0.54888566,0.55706666,0.56410066,0.57079266
264,PM9.8,mcr-6,G06-1,100000,20200521_01,85.53642766,-0.00193894,-0.00063544,0.00031296,0.00085866,0.00140276,0.00175786,0.00197836,0.00206736,0.00238876,0.00237756,0.00296716,0.00319436,0.00317136,0.00391926,0.00412776,0.00526866,0.00666526,0.00936006,0.01415446,0.02251246,0.03787726,0.06298126,0.09942326,0.14175326,0.18357026,0.22357926,0.25979226,0.29325826,0.32236626,0.34794026,0.37091926,0.39101926,0.40874526,0.42474226,0.43906526,0.45168926,0.46321626,0.47409226,0.48426926,0.49277526,0.50052026,0.50762226,0.51422426,0.52091326,0.52703926
265,PM9.8,mcr-6,G06-1,100000,20200521_01,85.58229406,-0.00223878,-0.00070698,0.00042642,0.00112732,0.00139202,0.00164812,0.00225542,0.00231782,0.00272012,0.00284002,0.00301302,0.00323972,0.00351452,0.00372032,0.00424912,0.00493592,0.00580112,0.00760582,0.01066672,0.01591602,0.02537302,0.04251982,0.06988982,0.10781082,0.14896582,0.18920982,0.22767482,0.26300182,0.29457382,0.32215282,0.34637482,0.36892282,0.38838482,0.40585482,0.42093682,0.43477882,0.44711882,0.45867982,0.46892382,0.47841582,0.48699782,0.49469182,0.50237282,0.50915982,0.51588882
266,PM9.8,mcr-6,G06-1,1000000,20200521_01,85.58454534,-0.00185752,-0.00071262,0.00035888,0.00097428,0.00123698,0.00142388,0.00202588,0.00205538,0.00208398,0.00238728,0.00298558,0.00339678,0.00470788,0.00569068,0.00928888,0.01585468,0.02743428,0.04702398,0.07818998,0.11876698,0.16152598,0.20295798,0.24133298,0.27642998,0.30783298,0.33509798,0.36014998,0.38186098,0.40123298,0.41796798,0.43363198,0.44804198,0.46050498,0.47180398,0.48200798,0.49172398,0.50099198,0.50912298,0.51613798,0.52316098,0.52922398,0.53552698,0.54061898,0.54642598,0.55094098
267,PM9.8,mcr-6,G06-1,1000000,20200521_01,85.5924075,-0.00188524,-0.00068164,0.00030176,0.00106686,0.00119826,0.00164896,0.00228756,0.00271186,0.00279996,0.00299756,0.00353986,0.00423396,0.00517776,0.00707886,0.01098526,0.01696576,0.02824786,0.04735716,0.07747416,0.11674216,0.15729816,0.19664416,0.23330516,0.26669216,0.29655016,0.32398116,0.34699516,0.36777716,0.38656916,0.40268916,0.41757616,0.43068816,0.44262016,0.45322116,0.46353516,0.47216516,0.48070416,0.48815516,0.49572016,0.50184616,0.50761816,0.51355416,0.51897016,0.52357516,0.52802216
268,PM9.8,mcr-6,G06-1,1000000,20200521_01,85.58125856,-0.00204034,-0.00104954,6.44E-05,0.00099206,0.00203346,0.00301596,0.00347066,0.00392216,0.00453696,0.00480666,0.00541046,0.00616656,0.00756696,0.00940276,0.01319176,0.01907376,0.03017236,0.04954826,0.07957226,0.11942626,0.15980426,0.19951526,0.23642026,0.26974926,0.29963826,0.32632726,0.34961526,0.37007626,0.38871026,0.40524826,0.42009626,0.43323326,0.44538826,0.45591726,0.46627826,0.47483726,0.48287126,0.49091326,0.49784926,0.50451526,0.51077926,0.51629726,0.52137126,0.52623426,0.53008126
269,PM9.8,mcr-6,G06-1,1000000,20200521_01,85.57110499,-0.0029763,-0.001241,0.0002623,0.0015263,0.0024287,0.0026722,0.0033991,0.0057016,0.0056942,0.0060984,0.0066441,0.007545,0.0085479,0.0107365,0.0144277,0.0209699,0.0321851,0.0519439,0.0830499,0.1244199,0.1672589,0.2082539,0.2479529,0.2838419,0.3136049,0.3368189,0.3632939,0.3847769,0.4037149,0.4206119,0.4358359,0.4497679,0.4617109,0.4726019,0.4832989,0.4925089,0.5009529,0.5091089,0.5159729,0.5232559,0.5293889,0.5352229,0.5401149,0.5452189,0.5500229
270,PM9.8,mcr-6,G06-1,1000000,20200521_01,85.5436488,-0.00291864,-0.00076924,0.00044976,0.00131536,0.00192276,0.00230616,0.00286396,0.00318816,0.00331836,0.00400466,0.00432576,0.00507116,0.00620236,0.00842326,0.01200426,0.01879346,0.03060756,0.05145986,0.08378986,0.12575886,0.16919486,0.21086286,0.25053886,0.28544186,0.31720186,0.34553886,0.37008286,0.39257786,0.41197886,0.42976086,0.44524086,0.45949786,0.47278586,0.48400186,0.49469086,0.50432586,0.51260886,0.52099086,0.52849686,0.53568786,0.54159186,0.54753486,0.55258986,0.55857686,0.56350986
271,PM9.8,mcr-6,G06-1,1000000,20200521_01,85.5827917,-0.00205408,-0.00046938,0.00030112,0.00111232,0.00111002,0.00204132,0.00211452,0.00254172,0.00276442,0.00338042,0.00366812,0.00456502,0.00560672,0.00768132,0.01143232,0.01810842,0.02950952,0.04980792,0.08088092,0.12141492,0.16305992,0.20330092,0.24141392,0.27533492,0.30652092,0.33373992,0.35770192,0.37954992,0.39829692,0.41535592,0.43057392,0.44458392,0.45719692,0.46806092,0.47849392,0.48749192,0.49644192,0.50494992,0.51199392,0.51934192,0.52533392,0.53108292,0.53693092,0.54222492,0.54681192
272,PM9.8,mcr-6,G06-1,10000000,20200521_01,85.63653883,-0.00191626,-0.00051176,0.00031884,0.00065324,0.00145594,0.00166604,0.00204174,0.00278934,0.00327904,0.00485844,0.00736184,0.01198664,0.02013014,0.03464644,0.05903794,0.09442494,0.13576594,0.17669894,0.21591894,0.25193094,0.28437794,0.31330494,0.33931294,0.36138394,0.38157894,0.39894294,0.41502494,0.42957194,0.44234494,0.45422094,0.46495294,0.47505594,0.48431394,0.49245894,0.49962194,0.50685194,0.51370694,0.51991794,0.52561294,0.53027194,0.53555394,0.54117694,0.54509594,0.54886694,0.55294694
273,PM9.8,mcr-6,G06-1,10000000,20200521_01,85.62831987,-0.00183518,-0.00087308,-6.51E-05,0.00109482,0.00167852,0.00237252,0.00298612,0.00391812,0.00464702,0.00599362,0.00873932,0.01370702,0.02187842,0.03660342,0.06121032,0.09702432,0.13864132,0.17998032,0.21939032,0.25604632,0.28852432,0.31761732,0.34357332,0.36622832,0.38674432,0.40410932,0.42035132,0.43491332,0.44839532,0.45979032,0.47078732,0.48022632,0.48964232,0.49778932,0.50547432,0.51245632,0.51915632,0.52577732,0.53087932,0.53576932,0.54070132,0.54539932,0.55021932,0.55439232,0.55793732
274,PM9.8,mcr-6,G06-1,10000000,20200521_01,85.63364987,-0.00166336,-0.00042946,0.00020924,0.00074734,0.00113624,0.00178654,0.00288094,0.00409604,0.00529624,0.00719144,0.01011544,0.01508894,0.02411554,0.03979164,0.06659444,0.10482044,0.14940444,0.19388644,0.23594344,0.27436944,0.30927344,0.34020744,0.36701144,0.39114844,0.41232444,0.43103844,0.44809244,0.46379144,0.47673244,0.48940944,0.50038744,0.51095644,0.52061344,0.52913344,0.53693744,0.54375744,0.55075244,0.55698244,0.56342844,0.56879744,0.57402444,0.57824444,0.58334244,0.58834444,0.59247644
275,PM9.8,mcr-6,G06-1,10000000,20200521_01,85.57819234,-0.00327854,-0.00111014,0.00057626,0.00153806,0.00227436,0.00294306,0.00343616,0.00419616,0.00492716,0.00647106,0.00915726,0.01384906,0.02251286,0.03726206,0.06249886,0.09886886,0.14101486,0.18268786,0.22230086,0.25869386,0.29132886,0.32067986,0.34667786,0.36942986,0.38955486,0.40780786,0.42383386,0.43839086,0.45151586,0.46357586,0.47426786,0.48448686,0.49336186,0.50219886,0.51008886,0.51669686,0.52332386,0.52959886,0.53551486,0.54093886,0.54521786,0.55038486,0.55473386,0.55885086,0.56310686
276,PM9.8,mcr-6,G06-1,10000000,20200521_01,85.56033143,-0.00219408,-0.00098278,7.10E-05,0.00109582,0.00201002,0.00307902,0.00458362,0.00532312,0.00655942,0.00815152,0.01096992,0.01600912,0.02465332,0.04043632,0.06652282,0.10408682,0.14732482,0.18950082,0.22926582,0.26693982,0.30009682,0.32991482,0.35656082,0.38003482,0.40075382,0.41963582,0.43581682,0.45095982,0.46484082,0.47699882,0.48790782,0.49845482,0.50803582,0.51624682,0.52427882,0.53163282,0.53839982,0.54493582,0.55053882,0.55581382,0.56088082,0.56563782,0.57074082,0.57527782,0.57907782
277,PM9.8,mcr-6,G06-1,10000000,20200521_01,85.6258367,-0.0035292,-0.000999,0.0007376,0.0017606,0.00203,0.0029862,0.0033659,0.0041147,0.0049178,0.0066132,0.009567,0.0149547,0.0239135,0.0403262,0.0672812,0.1063242,0.1509572,0.1946162,0.2361732,0.2746512,0.3097002,0.3407812,0.3682712,0.3925572,0.4143382,0.4340992,0.4520542,0.4672012,0.4811952,0.4945072,0.5062432,0.5173082,0.5269922,0.5356212,0.5444882,0.5520382,0.5594902,0.5656372,0.5719922,0.5782112,0.5827822,0.5882682,0.5928302,0.5975362,0.6013192
278,PM9.8,mcr-6,G06-1,100000000,20200521_01,85.71364609,-0.0022894,-0.0006079,0.0002454,0.0009111,0.0017408,0.0024714,0.0040247,0.0064465,0.0107273,0.0182045,0.0321317,0.0551072,0.0889512,0.1293262,0.1692522,0.2077252,0.2431692,0.2753682,0.3037972,0.3288812,0.3517322,0.3719872,0.3891392,0.4056412,0.4197692,0.4323532,0.4440132,0.4548222,0.4648052,0.4733622,0.4817912,0.4891032,0.4963782,0.5034082,0.5099392,0.5151042,0.5205952,0.5255042,0.5306682,0.5348532,0.5391732,0.5435312,0.5471572,0.5504412,0.5539742
279,PM9.8,mcr-6,G06-1,100000000,20200521_01,85.71254544,-0.00215852,-0.00069312,0.00020348,0.00089048,0.00175768,0.00252138,0.00437598,0.00666878,0.01133288,0.01926068,0.03345658,0.05735618,0.09326118,0.13514718,0.17666118,0.21671518,0.25416618,0.28737018,0.31732218,0.34366118,0.36757018,0.38832118,0.40659818,0.42295518,0.43810318,0.45124618,0.46346218,0.47518518,0.48476918,0.49398018,0.50268318,0.51070718,0.51793118,0.52504618,0.53112018,0.53722618,0.54291318,0.54803318,0.55343018,0.55733118,0.56203118,0.56647318,0.57006718,0.57402418,0.57785618
280,PM9.8,mcr-6,G06-1,100000000,20200521_01,85.68189252,-0.00226696,-0.00076836,0.00032824,0.00089204,0.00181504,0.00287834,0.00447264,0.00714704,0.01175924,0.02009134,0.03512964,0.06048284,0.09720984,0.14135584,0.18404484,0.22641984,0.26431984,0.29933584,0.33074884,0.35788284,0.38249784,0.40386384,0.42262484,0.43982884,0.45482784,0.46899884,0.48194684,0.49312684,0.50390984,0.51393584,0.52253184,0.53072584,0.53845084,0.54580484,0.55180684,0.55749484,0.56380584,0.56954884,0.57460784,0.57895584,0.58327684,0.58740784,0.59225384,0.59576184,0.59946984
281,PM9.8,mcr-6,G06-1,100000000,20200521_01,85.63431412,-0.00214636,-0.00083816,0.00010794,0.00116524,0.00171134,0.00295064,0.00452624,0.00707544,0.01150904,0.01959724,0.03396764,0.05820374,0.09343574,0.13529474,0.17649474,0.21611174,0.25319774,0.28639274,0.31527074,0.34215274,0.36516974,0.38547874,0.41431474,0.41970274,0.43462274,0.44831474,0.46097274,0.47189374,0.48260574,0.49191574,0.49983574,0.50814074,0.51596574,0.52231474,0.52899774,0.53486474,0.54006074,0.54595674,0.55091574,0.55520074,0.55960274,0.56347674,0.56736574,0.57191674,0.57513074
282,PM9.8,mcr-6,G06-1,100000000,20200521_01,85.66448726,-0.00222976,-0.00073586,0.00011674,0.00107244,0.00177644,0.00271704,0.00425574,0.00704244,0.01140674,0.01918464,0.03379764,0.05741144,0.09206844,0.13230944,0.17229844,0.21031144,0.24657344,0.27919344,0.30788444,0.33378844,0.35637244,0.37755644,0.39506344,0.41177444,0.42613544,0.43969444,0.45242544,0.46298244,0.47287144,0.48231844,0.49087744,0.49908244,0.50590044,0.51307644,0.51893044,0.52543844,0.53043044,0.53596144,0.54056244,0.54520144,0.54931344,0.55333844,0.55712744,0.56098644,0.56437044
283,PM9.8,mcr-6,G06-1,100000000,20200521_01,85.72317169,-0.00226608,-0.00097698,0.00020462,0.00109752,0.00194092,0.00274982,0.00438902,0.00666392,0.01145442,0.01936912,0.03451742,0.05920142,0.09581242,0.13886842,0.18071142,0.21477042,0.26039242,0.29187242,0.31908342,0.35252142,0.37682342,0.39886442,0.41802742,0.43461242,0.45079842,0.46510042,0.47735142,0.48878842,0.49839242,0.50877242,0.51715642,0.52554842,0.53354142,0.54052542,0.54685842,0.55301842,0.55865342,0.56507442,0.56968842,0.57402242,0.57907242,0.58311742,0.58757442,0.59156142,0.59541642
284,PM9.8,mcr-7,G16-1,10,20200521_02,89.34803998,-0.00079286,-0.00036946,6.08E-05,0.00027554,0.00082594,0.00096604,0.00123214,0.00148444,0.00154494,0.00157634,0.00136714,0.00159954,0.00179044,0.00198164,0.00230544,0.00241454,0.00268644,0.00302144,0.00322504,0.00368424,0.00391424,0.00432004,0.00477054,0.00491314,0.00543544,0.00597404,0.00623884,0.00646404,0.00699904,0.00767104,0.00856594,0.01026324,0.01265994,0.01698674,0.02501734,0.03902534,0.06361934,0.10269534,0.15268934,0.20392534,0.25156234,0.29308134,0.32948034,0.36050434,0.38756434
285,PM9.8,mcr-7,G16-1,10,20200521_02,89.29743349,-0.0011998,-0.0004144,6.96E-05,0.0005815,0.0009631,0.001093,0.0011249,0.001512,0.0014029,0.001707,0.0018073,0.0017085,0.0020956,0.002492,0.0025056,0.0028468,0.0029777,0.0033482,0.0036888,0.0039515,0.0042496,0.00455,0.0048624,0.0054406,0.0053524,0.0059365,0.006412,0.0066109,0.0072025,0.0080702,0.0095165,0.0120614,0.0170054,0.0253643,0.0412033,0.0676103,0.1074853,0.1550903,0.2032603,0.2470103,0.2863453,0.3208743,0.3517883,0.3781913,0.4009793
286,PM9.8,mcr-7,G16-1,10,20200521_02,89.22830684,-0.0009228,-0.0003205,3.80E-05,0.0005178,0.0006875,0.0012077,0.0010788,0.0012791,0.0012299,0.0012966,0.0012342,0.0013926,0.0016109,0.0016049,0.0018826,0.0019381,0.0023283,0.0024596,0.0024,0.0026072,0.0028027,0.0032197,0.0036281,0.0036312,0.0039594,0.0045535,0.0048271,0.0056746,0.0063255,0.0079349,0.0102323,0.0144705,0.0225508,0.0367912,0.0611232,0.0983662,0.1443602,0.1899322,0.2315042,0.2683312,0.3000602,0.3278412,0.3514982,0.3712162,0.3885472
287,PM9.8,mcr-7,G16-1,10,20200521_02,88.82345338,-0.001214,-0.000464,8.42E-05,0.0005343,0.0010595,0.0008563,0.0010313,0.0011437,0.0009659,0.0013758,0.0017027,0.001381,0.001808,0.0016837,0.0019911,0.0020342,0.0022805,0.0025294,0.0027693,0.0029804,0.0032495,0.0033297,0.003712,0.0037366,0.0042625,0.0047463,0.0052142,0.0054814,0.0058863,0.0067992,0.008238,0.0103681,0.0148221,0.0233228,0.0383473,0.0639833,0.1035783,0.1535473,0.2036713,0.2490693,0.2889923,0.3228473,0.3532073,0.3787363,0.4004703
288,PM9.8,mcr-7,G16-1,10,20200521_02,88.98995065,-0.00102114,-0.00051204,0.00013236,0.00063956,0.00076126,0.00107826,0.00093626,0.00149756,0.00123346,0.00155956,0.00151276,0.00194426,0.00166286,0.00199116,0.00217446,0.00210966,0.00255116,0.00278226,0.00305136,0.00323326,0.00336976,0.00371066,0.00423686,0.00447846,0.00478926,0.00550246,0.00553446,0.00613686,0.00682296,0.00757676,0.00870866,0.01102576,0.01559686,0.02387416,0.03884966,0.06494076,0.10572576,0.15696076,0.20865176,0.25531776,0.29639576,0.33185376,0.36230876,0.38845676,0.41092276
289,PM9.8,mcr-7,G16-1,10,20200521_02,89.35373864,-0.00126716,-0.00056366,8.04E-05,0.00074874,0.00100164,0.00129124,0.00148114,0.00168654,0.00175644,0.00193884,0.00212824,0.00221534,0.00212684,0.00232624,0.00290374,0.00291374,0.00292754,0.00328504,0.00341304,0.00352624,0.00360444,0.00375934,0.00452184,0.00488414,0.00522304,0.00576844,0.00610134,0.00696494,0.00785114,0.00975834,0.01242014,0.01760134,0.02707864,0.04448894,0.07442294,0.11873694,0.17234894,0.22556494,0.27267594,0.31492394,0.35100294,0.38141794,0.40912794,0.43224794,0.45244494
290,PM9.8,mcr-7,G16-1,100,20200521_02,89.21917298,0.00020966,-0.00024984,-1.07E-05,-4.14E-06,5.51E-05,0.00055796,0.00052536,0.00073256,0.00082076,0.00066156,0.00080206,0.00080466,0.00099446,0.00083726,0.00099336,0.00130486,0.00145996,0.00160246,0.00176046,0.00171846,0.00217086,0.00240876,0.00281476,0.00328786,0.00361366,0.00466606,0.00624706,0.00848916,0.01244126,0.02005216,0.03351606,0.05700506,0.09356106,0.14089506,0.18908706,0.23264706,0.27091206,0.30456706,0.33265206,0.35714406,0.37826306,0.39598306,0.41137106,0.42460806,0.43612106
291,PM9.8,mcr-7,G16-1,100,20200521_02,89.11635709,2.02E-05,-0.00042766,7.36E-05,0.00014584,0.00018794,0.00024874,0.00039504,0.00051854,0.00066084,0.00052914,0.00083544,0.00082914,0.00086254,0.00106254,0.00100944,0.00121114,0.00145184,0.00163664,0.00164984,0.00231174,0.00266434,0.00286854,0.00323874,0.00373234,0.00464454,0.00562574,0.00726144,0.01001964,0.01532974,0.02404824,0.04043034,0.06793334,0.10938934,0.15863734,0.20687434,0.24983334,0.28712834,0.31900034,0.34696234,0.36988134,0.38987134,0.40717434,0.42190734,0.43498134,0.44602734
292,PM9.8,mcr-7,G16-1,100,20200521_02,89.19461237,6.97E-05,-2.44E-05,-1.18E-05,-0.00023996,0.00020634,0.00040804,0.00038644,0.00049974,0.00056854,0.00060844,0.00069124,0.00084944,0.00125244,0.00134324,0.00157834,0.00215234,0.00235764,0.00267114,0.00311564,0.00327264,0.00393664,0.00400134,0.00459994,0.00502824,0.00596794,0.00691144,0.00819054,0.01071614,0.01548714,0.02373634,0.03883534,0.06504734,0.10570734,0.15613534,0.20740534,0.25341834,0.29394334,0.32945934,0.35952634,0.38545334,0.40643334,0.42608434,0.44241034,0.45706434,0.46866534
